CoarseDependency	DH_Weight	DependentPOS	DistanceWeight	FileName	HeadPOS	Language	Language_
obj	-10.00411	any	-0.53256	5341043	any	Polish_2.8	Polish
nsubj	6.00374	any	1.12343	5341043	any	Polish_2.8	Polish
obj	9.99315	any	-0.4762	1729369	any	Chinese_2.8	Chinese
nsubj	-5.55383	any	-0.69817	1729369	any	Chinese_2.8	Chinese
obj	-10.01478	any	-0.12494	4176052	any	Italian_2.8	Italian
nsubj	5.98913	any	1.91843	4176052	any	Italian_2.8	Italian
obj	10.03731	any	-0.11959	5736445	any	Catalan_2.8	Catalan
nsubj	-5.87528	any	1.64864	5736445	any	Catalan_2.8	Catalan
obj	-10.00006	any	1.2617	2113291	any	Danish_2.8	Danish
nsubj	5.76341	any	-1.05716	2113291	any	Danish_2.8	Danish
obj	-9.98304	any	-1.49114	5610044	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	-3.11632	any	-3.14195	5610044	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	10.03757	any	-0.45995	5079158	any	Swedish_2.8	Swedish
nsubj	-5.98934	any	0.36748	5079158	any	Swedish_2.8	Swedish
obj	-9.99981	any	0.40875	8514894	any	Portuguese_2.8	Portuguese
nsubj	2.70276	any	-0.23488	8514894	any	Portuguese_2.8	Portuguese
obj	10.03279	any	-1.1156	9179810	any	Slovenian_2.8	Slovenian
nsubj	-5.34726	any	1.63947	9179810	any	Slovenian_2.8	Slovenian
obj	10.09759	any	1.63439	561797	any	Galician_2.8	Galician
nsubj	-3.75901	any	1.29106	561797	any	Galician_2.8	Galician
obj	10.01123	any	0.67375	3917625	any	Dutch_2.8	Dutch
nsubj	-6.26257	any	1.33247	3917625	any	Dutch_2.8	Dutch
obj	10.02834	any	-2.02479	7255176	any	Faroese_2.8	Faroese
nsubj	-6.57819	any	-1.36645	7255176	any	Faroese_2.8	Faroese
obj	-10.01349	any	0.36348	1566802	any	Slovenian_2.8	Slovenian
nsubj	-5.41317	any	-0.46949	1566802	any	Slovenian_2.8	Slovenian
obj	-9.99813	any	-0.16717	3606612	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	1.07018	any	0.13382	3606612	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-10.03319	any	1.36048	1435990	any	Manx_2.8	Manx
nsubj	-6.5107	any	-4.4042	1435990	any	Manx_2.8	Manx
obj	10.00003	any	-0.05226	8497571	any	Romanian_2.8	Romanian
nsubj	0.39945	any	-0.22356	8497571	any	Romanian_2.8	Romanian
obj	10.00117	any	1.56508	1832420	any	Maltese_2.8	Maltese
nsubj	5.07204	any	-0.58229	1832420	any	Maltese_2.8	Maltese
obj	9.99639	any	0.1174	6688621	any	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	1.29691	any	-0.22303	6688621	any	Old_East_Slavic_2.8	Old_East_Slavic
obj	10.01349	any	0.57548	2019761	any	Turkish_2.8	Turkish
nsubj	5.82462	any	-2.28232	2019761	any	Turkish_2.8	Turkish
obj	-10.02168	any	-0.59771	3274125	any	Romanian_2.8	Romanian
nsubj	5.25822	any	1.14578	3274125	any	Romanian_2.8	Romanian
obj	-10.0062	any	-0.60957	654493	any	Erzya_2.8	Erzya
nsubj	-0.50778	any	-1.00758	654493	any	Erzya_2.8	Erzya
obj	9.99679	any	-2.13276	6603326	any	Kurmanji_2.8	Kurmanji
nsubj	-5.89774	any	0.92962	6603326	any	Kurmanji_2.8	Kurmanji
obj	10.04079	any	2.41753	6473583	any	Slovak_2.8	Slovak
nsubj	5.3821	any	-0.94534	6473583	any	Slovak_2.8	Slovak
obj	-10.0251	any	-1.84553	2292654	any	Faroese_2.8	Faroese
nsubj	6.55844	any	2.09641	2292654	any	Faroese_2.8	Faroese
obj	9.99704	any	-2.64371	6464855	any	Irish_2.8	Irish
nsubj	-4.81478	any	-0.26759	6464855	any	Irish_2.8	Irish
obj	-9.97286	any	-1.72269	9377215	any	Korean_2.8	Korean
nsubj	-5.79597	any	1.16375	9377215	any	Korean_2.8	Korean
obj	10.00332	any	-0.13647	9029730	any	Finnish_2.8	Finnish
nsubj	-2.22555	any	-0.58459	9029730	any	Finnish_2.8	Finnish
obj	-9.995	any	0.41082	5064272	any	Maltese_2.8	Maltese
nsubj	0.30942	any	-0.44066	5064272	any	Maltese_2.8	Maltese
obj	10.01708	any	0.00897	1606311	any	Amharic_2.8	Amharic
nsubj	-6.50361	any	0.37903	1606311	any	Amharic_2.8	Amharic
obj	-10.06789	any	-0.99013	4642417	any	Sanskrit_2.8	Sanskrit
nsubj	6.21356	any	0.60982	4642417	any	Sanskrit_2.8	Sanskrit
obj	10.00067	any	-0.29538	5220111	any	Thai_2.8	Thai
nsubj	-2.58017	any	-0.66636	5220111	any	Thai_2.8	Thai
obj	-9.9995	any	-1.51483	8810230	any	Kazakh_2.8	Kazakh
nsubj	5.97972	any	1.7663	8810230	any	Kazakh_2.8	Kazakh
obj	9.99598	any	-0.14226	4242257	any	Sanskrit_2.8	Sanskrit
nsubj	2.01948	any	0.16289	4242257	any	Sanskrit_2.8	Sanskrit
obj	-9.90679	any	3.36191	5821141	any	Japanese_2.8	Japanese
nsubj	-5.06302	any	0.88807	5821141	any	Japanese_2.8	Japanese
obj	10.05057	any	-1.0345	3562863	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	3.49761	any	-4.54242	3562863	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	-10.01537	any	-0.04662	2976972	any	Basque_2.8	Basque
nsubj	5.28327	any	1.18977	2976972	any	Basque_2.8	Basque
obj	10.01199	any	-0.67894	303170	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	4.9657	any	0.60181	303170	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-10.04335	any	-0.4144	9430668	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	-5.42157	any	-0.07008	9430668	any	Ancient_Greek_2.8	Ancient_Greek
obj	10.00261	any	1.35754	7390053	any	Galician_2.8	Galician
nsubj	-2.59498	any	0.71643	7390053	any	Galician_2.8	Galician
obj	9.99683	any	2.24898	8986802	any	Urdu_2.8	Urdu
nsubj	-1.85879	any	0.43156	8986802	any	Urdu_2.8	Urdu
obj	9.99904	any	0.44349	2802096	any	Kiche_2.8	Kiche
nsubj	-3.56891	any	0.21377	2802096	any	Kiche_2.8	Kiche
obj	10.01234	any	0.45488	6591966	any	Afrikaans_2.8	Afrikaans
nsubj	-5.388	any	1.98458	6591966	any	Afrikaans_2.8	Afrikaans
obj	-10.00131	any	0.16491	4135900	any	Catalan_2.8	Catalan
nsubj	2.77559	any	-4e-05	4135900	any	Catalan_2.8	Catalan
obj	9.95549	any	0.93324	2434774	any	Lithuanian_2.8	Lithuanian
nsubj	-5.46093	any	0.92305	2434774	any	Lithuanian_2.8	Lithuanian
obj	9.96556	any	0.29964	2209464	any	Bambara_2.8	Bambara
nsubj	5.98193	any	-3.36037	2209464	any	Bambara_2.8	Bambara
obj	10.00031	any	0.06035	2400088	any	Latin_2.8	Latin
nsubj	-1.77231	any	0.02085	2400088	any	Latin_2.8	Latin
obj	-10.04464	any	0.78065	9201255	any	Breton_2.8	Breton
nsubj	4.56844	any	0.52006	9201255	any	Breton_2.8	Breton
obj	-10.00634	any	1.22852	7155450	any	Russian_2.8	Russian
nsubj	-6.34917	any	-1.71531	7155450	any	Russian_2.8	Russian
obj	-10.02735	any	0.24093	4845271	any	Spanish_2.8	Spanish
nsubj	5.21006	any	0.29736	4845271	any	Spanish_2.8	Spanish
obj	-10.08567	any	-2.15868	8627430	any	Wolof_2.8	Wolof
nsubj	5.43255	any	-1.43091	8627430	any	Wolof_2.8	Wolof
obj	9.98194	any	0.43858	5850202	any	Finnish_2.8	Finnish
nsubj	-5.65324	any	0.57123	5850202	any	Finnish_2.8	Finnish
obj	-10.07934	any	-0.15146	5540122	any	Kazakh_2.8	Kazakh
nsubj	6.15122	any	1.67113	5540122	any	Kazakh_2.8	Kazakh
obj	10.00698	any	0.29206	7578103	any	Uyghur_2.8	Uyghur
nsubj	-2.41174	any	-0.59812	7578103	any	Uyghur_2.8	Uyghur
obj	-10.05435	any	-0.31821	3713080	any	Bulgarian_2.8	Bulgarian
nsubj	5.65473	any	0.97197	3713080	any	Bulgarian_2.8	Bulgarian
obj	-10.07928	any	-0.13932	6179572	any	Cantonese_2.8	Cantonese
nsubj	5.31488	any	0.52246	6179572	any	Cantonese_2.8	Cantonese
obj	-9.99577	any	0.01674	2752785	any	Croatian_2.8	Croatian
nsubj	2.53833	any	0.01222	2752785	any	Croatian_2.8	Croatian
obj	9.98208	any	-0.31743	6359362	any	Erzya_2.8	Erzya
nsubj	6.65641	any	-3.81437	6359362	any	Erzya_2.8	Erzya
obj	9.99235	any	4.2279	6771350	any	Urdu_2.8	Urdu
nsubj	-5.66453	any	2.39272	6771350	any	Urdu_2.8	Urdu
obj	-10.00041	any	-0.49263	1654743	any	Thai_2.8	Thai
nsubj	2.41898	any	-0.68082	1654743	any	Thai_2.8	Thai
obj	10.03753	any	-0.5375	7194806	any	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	-5.44956	any	0.57136	7194806	any	Old_East_Slavic_2.8	Old_East_Slavic
obj	-9.9969	any	0.18675	5404824	any	Basque_2.8	Basque
nsubj	1.0402	any	-0.39646	5404824	any	Basque_2.8	Basque
obj	-9.98532	any	-0.23793	2946748	any	Latin_2.8	Latin
nsubj	5.45036	any	0.42381	2946748	any	Latin_2.8	Latin
obj	-10.0007	any	0.3264	8791874	any	Slovenian_2.8	Slovenian
nsubj	0.12782	any	-0.21305	8791874	any	Slovenian_2.8	Slovenian
obj	10.02881	any	-0.04711	7196906	any	Finnish_2.8	Finnish
nsubj	-6.27565	any	-0.45518	7196906	any	Finnish_2.8	Finnish
obj	10.0159	any	-0.79857	4978071	any	Bulgarian_2.8	Bulgarian
nsubj	-5.53342	any	0.92479	4978071	any	Bulgarian_2.8	Bulgarian
obj	-10.0436	any	3.27372	4263906	any	Hindi_2.8	Hindi
nsubj	5.84967	any	1.84395	4263906	any	Hindi_2.8	Hindi
obj	10.00367	any	-0.73928	9289787	any	Akkadian_2.8	Akkadian
nsubj	0.57004	any	-0.10286	9289787	any	Akkadian_2.8	Akkadian
obj	9.98273	any	-0.1345	5783545	any	Buryat_2.8	Buryat
nsubj	-5.78992	any	1.07722	5783545	any	Buryat_2.8	Buryat
obj	10.00992	any	-0.31288	7748914	any	Gothic_2.8	Gothic
nsubj	-0.15115	any	0.13496	7748914	any	Gothic_2.8	Gothic
obj	-10.01359	any	2.4616	3484105	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	-6.10783	any	-0.56088	3484105	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	-9.99404	any	0.44331	133719	any	Belarusian_2.8	Belarusian
nsubj	-0.89181	any	-0.67825	133719	any	Belarusian_2.8	Belarusian
obj	10.00524	any	-0.03044	9611859	any	Russian_2.8	Russian
nsubj	1.23306	any	-1.31198	9611859	any	Russian_2.8	Russian
obj	-9.94924	any	-1.11999	7593706	any	Welsh_2.8	Welsh
nsubj	-3.91729	any	-1.95428	7593706	any	Welsh_2.8	Welsh
obj	-9.99919	any	0.16666	7806227	any	Maltese_2.8	Maltese
nsubj	1.18815	any	-0.18995	7806227	any	Maltese_2.8	Maltese
obj	-10.00325	any	0.41371	492267	any	Estonian_2.8	Estonian
nsubj	0.06165	any	0.14468	492267	any	Estonian_2.8	Estonian
obj	-10.06268	any	-1.94603	1732623	any	Thai_2.8	Thai
nsubj	5.99578	any	2.53547	1732623	any	Thai_2.8	Thai
obj	10.00399	any	-0.07474	4747865	any	Kurmanji_2.8	Kurmanji
nsubj	-0.60862	any	-0.75485	4747865	any	Kurmanji_2.8	Kurmanji
obj	9.99014	any	3.70413	2610704	any	Persian_2.8	Persian
nsubj	4.94355	any	-0.22566	2610704	any	Persian_2.8	Persian
obj	10.02107	any	0.01391	6169442	any	Hungarian_2.8	Hungarian
nsubj	-5.95826	any	1.66055	6169442	any	Hungarian_2.8	Hungarian
obj	-10.02157	any	0.2955	4667648	any	Latin_2.8	Latin
nsubj	-5.43484	any	-0.26919	4667648	any	Latin_2.8	Latin
obj	10.0065	any	1.18827	7752335	any	Galician_2.8	Galician
nsubj	-2.02538	any	0.55319	7752335	any	Galician_2.8	Galician
obj	-9.9943	any	-0.70652	8425451	any	Akkadian_2.8	Akkadian
nsubj	-0.38319	any	-0.24136	8425451	any	Akkadian_2.8	Akkadian
obj	9.94207	any	-0.8163	9213808	any	Indonesian_2.8	Indonesian
nsubj	-6.36875	any	-0.10698	9213808	any	Indonesian_2.8	Indonesian
obj	-9.96928	any	1.87478	6803739	any	North_Sami_2.8	North_Sami
nsubj	-6.739	any	-2.84356	6803739	any	North_Sami_2.8	North_Sami
obj	-9.97487	any	0.91756	1923289	any	Armenian_2.8	Armenian
nsubj	5.17957	any	-0.46839	1923289	any	Armenian_2.8	Armenian
obj	10.00189	any	-0.10925	567266	any	Coptic_2.8	Coptic
nsubj	0.99771	any	-2.16888	567266	any	Coptic_2.8	Coptic
obj	-10.11495	any	0.55594	5882892	any	Amharic_2.8	Amharic
nsubj	6.42679	any	-0.19029	5882892	any	Amharic_2.8	Amharic
obj	-10.00085	any	0.02239	9827066	any	Latvian_2.8	Latvian
nsubj	1.15461	any	-0.92527	9827066	any	Latvian_2.8	Latvian
obj	10.01048	any	0.5167	6409891	any	Spanish_2.8	Spanish
nsubj	-1.94242	any	-0.06405	6409891	any	Spanish_2.8	Spanish
obj	-10.00007	any	-0.21537	8896602	any	Kiche_2.8	Kiche
nsubj	-3.57087	any	0.96531	8896602	any	Kiche_2.8	Kiche
obj	10.11438	any	0.82554	5254013	any	Vietnamese_2.8	Vietnamese
nsubj	-6.43741	any	0.44848	5254013	any	Vietnamese_2.8	Vietnamese
obj	-10.01098	any	0.24749	3322035	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	6.56881	any	0.85791	3322035	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	10.0578	any	0.73262	7815633	any	Ancient_Greek_2.8	Ancient_Greek
nsubj	-4.91703	any	0.40334	7815633	any	Ancient_Greek_2.8	Ancient_Greek
obj	9.98009	any	-0.18519	3881052	any	Armenian_2.8	Armenian
nsubj	-5.80258	any	0.41263	3881052	any	Armenian_2.8	Armenian
obj	-9.98131	any	-0.01805	1573429	any	Danish_2.8	Danish
nsubj	5.89673	any	0.13434	1573429	any	Danish_2.8	Danish
obj	-10.03314	any	0.88492	4698016	any	Norwegian_2.8	Norwegian
nsubj	5.08625	any	-0.23166	4698016	any	Norwegian_2.8	Norwegian
obj	-9.99925	any	0.17943	7860603	any	Serbian_2.8	Serbian
nsubj	2.69236	any	-0.04377	7860603	any	Serbian_2.8	Serbian
obj	9.99762	any	1.7879	7085126	any	Arabic_2.8	Arabic
nsubj	-4.35287	any	0.7184	7085126	any	Arabic_2.8	Arabic
obj	9.98991	any	-1.50826	9272454	any	Russian_2.8	Russian
nsubj	-6.27081	any	0.13927	9272454	any	Russian_2.8	Russian
obj	10.02123	any	-0.17466	7395999	any	Portuguese_2.8	Portuguese
nsubj	-5.85038	any	1.43044	7395999	any	Portuguese_2.8	Portuguese
obj	9.95842	any	0.33501	6734787	any	Spanish_2.8	Spanish
nsubj	-4.82116	any	0.43751	6734787	any	Spanish_2.8	Spanish
obj	-10.00242	any	0.13996	6615166	any	Basque_2.8	Basque
nsubj	0.33025	any	-0.42966	6615166	any	Basque_2.8	Basque
obj	-9.98765	any	1.27712	4195310	any	Lithuanian_2.8	Lithuanian
nsubj	5.55826	any	0.41214	4195310	any	Lithuanian_2.8	Lithuanian
obj	-10.00891	any	-0.58546	6253450	any	Maltese_2.8	Maltese
nsubj	4.99838	any	1.51856	6253450	any	Maltese_2.8	Maltese
obj	10.01427	any	1.50064	2686542	any	Slovenian_2.8	Slovenian
nsubj	5.06504	any	-1.07512	2686542	any	Slovenian_2.8	Slovenian
obj	-9.99253	any	1.15638	3185684	any	Scottish_Gaelic_2.8	Scottish_Gaelic
nsubj	-5.85773	any	-2.18673	3185684	any	Scottish_Gaelic_2.8	Scottish_Gaelic
obj	10.19845	any	-2.69355	6350036	any	Bambara_2.8	Bambara
nsubj	-6.10392	any	-2.6033	6350036	any	Bambara_2.8	Bambara
obj	-10.0111	any	0.39443	6984306	any	Spanish_2.8	Spanish
nsubj	5.87767	any	1.84068	6984306	any	Spanish_2.8	Spanish
obj	-10.00074	any	0.58984	9524660	any	Amharic_2.8	Amharic
nsubj	3.66751	any	-1.02506	9524660	any	Amharic_2.8	Amharic
obj	-10.01511	any	1.63512	6161639	any	Arabic_2.8	Arabic
nsubj	4.85967	any	0.21762	6161639	any	Arabic_2.8	Arabic
obj	10.02455	any	-2.67027	2230388	any	Coptic_2.8	Coptic
nsubj	-6.3144	any	-0.40826	2230388	any	Coptic_2.8	Coptic
obj	-10.00684	any	-0.12379	9884185	any	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	5.55225	any	1.61306	9884185	any	Old_East_Slavic_2.8	Old_East_Slavic
obj	-10.08826	any	1.56826	6788118	any	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	-5.47366	any	-0.36701	6788118	any	Old_East_Slavic_2.8	Old_East_Slavic
obj	10.00072	any	0.44614	8703491	any	French_2.8	French
nsubj	-2.6013	any	-0.43674	8703491	any	French_2.8	French
obj	10.05215	any	1.40592	869265	any	Kazakh_2.8	Kazakh
nsubj	6.21191	any	-2.01589	869265	any	Kazakh_2.8	Kazakh
obj	10.03515	any	-0.68788	4875783	any	Basque_2.8	Basque
nsubj	-5.41519	any	1.47178	4875783	any	Basque_2.8	Basque
obj	10.04126	any	-1.99059	810989	any	Czech_2.8	Czech
nsubj	-5.88589	any	1.70333	810989	any	Czech_2.8	Czech
obj	-10.07323	any	0.26484	7343454	any	Manx_2.8	Manx
nsubj	6.90342	any	-2.67574	7343454	any	Manx_2.8	Manx
obj	9.9467	any	-1.20729	8929781	any	Kiche_2.8	Kiche
nsubj	6.87778	any	1.99391	8929781	any	Kiche_2.8	Kiche
obj	10.01022	any	0.79389	8751567	any	Norwegian_2.8	Norwegian
nsubj	-5.71396	any	0.16784	8751567	any	Norwegian_2.8	Norwegian
obj	-10.00211	any	0.69202	7294053	any	Upper_Sorbian_2.8	Upper_Sorbian
nsubj	2.63252	any	0.29619	7294053	any	Upper_Sorbian_2.8	Upper_Sorbian
obj	10.09571	any	1.1365	3467665	any	Armenian_2.8	Armenian
nsubj	5.38999	any	-2.38492	3467665	any	Armenian_2.8	Armenian
obj	10.03336	any	-0.4507	8439827	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	-5.212	any	0.64962	8439827	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	-9.96865	any	-0.34102	6683702	any	Portuguese_2.8	Portuguese
nsubj	5.98879	any	1.25765	6683702	any	Portuguese_2.8	Portuguese
obj	-10.00211	any	-0.12382	6848165	any	Kazakh_2.8	Kazakh
nsubj	2.58781	any	-0.03709	6848165	any	Kazakh_2.8	Kazakh
obj	-10.00299	any	-0.54819	4892529	any	Manx_2.8	Manx
nsubj	4.12728	any	-1.95543	4892529	any	Manx_2.8	Manx
obj	10.0013	any	0.70657	9601590	any	Afrikaans_2.8	Afrikaans
nsubj	-1.89686	any	-0.46779	9601590	any	Afrikaans_2.8	Afrikaans
obj	-9.99903	any	-0.18269	5612069	any	Kazakh_2.8	Kazakh
nsubj	2.70955	any	-0.04853	5612069	any	Kazakh_2.8	Kazakh
obj	10.00081	any	-0.22252	2960852	any	Icelandic_2.8	Icelandic
nsubj	-1.2201	any	-1.90314	2960852	any	Icelandic_2.8	Icelandic
obj	10.08153	any	0.49865	2007141	any	Maltese_2.8	Maltese
nsubj	-5.23378	any	0.56275	2007141	any	Maltese_2.8	Maltese
obj	9.94969	any	0.12829	4523727	any	Naija_2.8	Naija
nsubj	5.04954	any	-1.88192	4523727	any	Naija_2.8	Naija
obj	10.05001	any	0.57371	3443577	any	Dutch_2.8	Dutch
nsubj	-6.27882	any	0.73975	3443577	any	Dutch_2.8	Dutch
obj	-10.094	any	-0.06984	5454696	any	Afrikaans_2.8	Afrikaans
nsubj	5.89772	any	2.11067	5454696	any	Afrikaans_2.8	Afrikaans
obj	-9.99581	any	0.89294	242619	any	Persian_2.8	Persian
nsubj	0.31183	any	-0.49614	242619	any	Persian_2.8	Persian
obj	10.00552	any	0.73336	2041410	any	Dutch_2.8	Dutch
nsubj	-6.12033	any	0.39841	2041410	any	Dutch_2.8	Dutch
obj	10.01152	any	-1.42537	4303883	any	Kurmanji_2.8	Kurmanji
nsubj	-6.27115	any	1.36592	4303883	any	Kurmanji_2.8	Kurmanji
obj	10.00211	any	0.36367	5389489	any	Chinese_2.8	Chinese
nsubj	-2.80653	any	-0.48485	5389489	any	Chinese_2.8	Chinese
obj	-10.00049	any	-1.1585	7829779	any	Maltese_2.8	Maltese
nsubj	5.3288	any	0.52398	7829779	any	Maltese_2.8	Maltese
obj	10.07149	any	4.48422	3908303	any	Hindi_2.8	Hindi
nsubj	-5.79417	any	1.51307	3908303	any	Hindi_2.8	Hindi
obj	-10.08216	any	-0.42033	7338296	any	Old_East_Slavic_2.8	Old_East_Slavic
nsubj	4.31063	any	0.97231	7338296	any	Old_East_Slavic_2.8	Old_East_Slavic
obj	-9.99863	any	-0.52126	5355028	any	Sanskrit_2.8	Sanskrit
nsubj	2.10269	any	0.0783	5355028	any	Sanskrit_2.8	Sanskrit
obj	-9.97914	any	1.77163	3370200	any	Belarusian_2.8	Belarusian
nsubj	-5.98262	any	-0.39958	3370200	any	Belarusian_2.8	Belarusian
obj	-10.07112	any	-1.6885	2965161	any	North_Sami_2.8	North_Sami
nsubj	6.85567	any	1.08084	2965161	any	North_Sami_2.8	North_Sami
obj	-9.99331	any	-0.85918	7775831	any	Akkadian_2.8	Akkadian
nsubj	-0.63565	any	-0.24773	7775831	any	Akkadian_2.8	Akkadian
obj	10.0091	any	0.4297	1080736	any	Vietnamese_2.8	Vietnamese
nsubj	-3.12717	any	-0.59696	1080736	any	Vietnamese_2.8	Vietnamese
obj	10.02876	any	0.74875	7768255	any	Maltese_2.8	Maltese
nsubj	-5.11998	any	1.52656	7768255	any	Maltese_2.8	Maltese
obj	-9.99997	any	0.52028	2228703	any	Hebrew_2.8	Hebrew
nsubj	-0.04891	any	-0.92155	2228703	any	Hebrew_2.8	Hebrew
obj	10.00773	any	0.41154	4316739	any	Estonian_2.8	Estonian
nsubj	1.45629	any	-0.15894	4316739	any	Estonian_2.8	Estonian
obj	10.02668	any	-0.47769	1642919	any	Latin_2.8	Latin
nsubj	-5.13537	any	1.67867	1642919	any	Latin_2.8	Latin
obj	9.97306	any	0.46809	8445016	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
nsubj	6.068	any	1.54645	8445016	any	Old_Church_Slavonic_2.8	Old_Church_Slavonic
obj	10.05084	any	-2.37196	6832969	any	Komi_Zyrian_2.8	Komi_Zyrian
nsubj	-5.89535	any	1.2528	6832969	any	Komi_Zyrian_2.8	Komi_Zyrian
obj	-9.9958	any	-1.81537	3535851	any	Belarusian_2.8	Belarusian
nsubj	5.99714	any	1.69435	3535851	any	Belarusian_2.8	Belarusian
obj	10.00177	any	1.4912	2136594	any	Old_French_2.8	Old_French
nsubj	5.75587	any	-1.61545	2136594	any	Old_French_2.8	Old_French
obj	-10.03603	any	2.79724	5033541	any	Breton_2.8	Breton
nsubj	-6.04057	any	-0.99229	5033541	any	Breton_2.8	Breton
obj	-10.0079	any	0.5023	3630311	any	Greek_2.8	Greek
nsubj	1.90165	any	-0.04655	3630311	any	Greek_2.8	Greek
obj	10.055	any	-1.10168	3651091	any	Serbian_2.8	Serbian
nsubj	-5.80878	any	0.85343	3651091	any	Serbian_2.8	Serbian
obj	10.07861	any	0.97053	1853133	any	Erzya_2.8	Erzya
nsubj	6.54393	any	-0.69969	1853133	any	Erzya_2.8	Erzya
obj	-10.0387	any	1.99052	6398970	any	Romanian_2.8	Romanian
nsubj	-4.92057	any	-1.28172	6398970	any	Romanian_2.8	Romanian
obj	-10.04145	any	1.62119	2657729	any	Greek_2.8	Greek
nsubj	-6.28556	any	-1.85897	2657729	any	Greek_2.8	Greek
obj	-10.00784	any	1.60808	9071241	any	Persian_2.8	Persian
nsubj	-5.67609	any	-0.84953	9071241	any	Persian_2.8	Persian
obj	10.00449	any	0.04464	2754051	any	Croatian_2.8	Croatian
nsubj	-2.33694	any	-0.06143	2754051	any	Croatian_2.8	Croatian
obj	-10.00212	any	0.70339	3363534	any	French_2.8	French
nsubj	2.66176	any	-0.31054	3363534	any	French_2.8	French
obj	10.00738	any	0.41682	2605100	any	English_2.8	English
nsubj	-1.06596	any	-0.82123	2605100	any	English_2.8	English
obj	-10.02523	any	1.65464	426403	any	Galician_2.8	Galician
nsubj	5.37173	any	1.84838	426403	any	Galician_2.8	Galician
obj	-10.0019	any	-0.34581	2719281	any	Kiche_2.8	Kiche
nsubj	-3.59132	any	0.92329	2719281	any	Kiche_2.8	Kiche
obj	-10.00181	any	1.26542	8600587	any	Lithuanian_2.8	Lithuanian
nsubj	5.67362	any	0.75556	8600587	any	Lithuanian_2.8	Lithuanian
obj	-10.0115	any	0.97828	2393924	any	Slovak_2.8	Slovak
nsubj	5.33964	any	-0.2317	2393924	any	Slovak_2.8	Slovak
obj	10.01554	any	-0.39953	2439951	any	Norwegian_2.8	Norwegian
nsubj	-5.69133	any	0.68438	2439951	any	Norwegian_2.8	Norwegian
obj	-10.03626	any	-0.64422	9101643	any	Hungarian_2.8	Hungarian
nsubj	6.01459	any	1.68444	9101643	any	Hungarian_2.8	Hungarian
obj	10.09508	any	3.43664	8088085	any	Urdu_2.8	Urdu
nsubj	-5.59301	any	0.08627	8088085	any	Urdu_2.8	Urdu
obj	-10.05353	any	-1.98065	3361207	any	Naija_2.8	Naija
nsubj	5.58974	any	0.31113	3361207	any	Naija_2.8	Naija
obj	10.02182	any	2.71373	4382183	any	Galician_2.8	Galician
nsubj	-5.60096	any	2.66055	4382183	any	Galician_2.8	Galician
obj	-10.0068	any	2.10233	5006930	any	Urdu_2.8	Urdu
nsubj	1.79203	any	0.11654	5006930	any	Urdu_2.8	Urdu
obj	-10.00747	any	-0.23286	2607420	any	Ukrainian_2.8	Ukrainian
nsubj	1.42128	any	-1.34155	2607420	any	Ukrainian_2.8	Ukrainian
obj	10.02012	any	1.6471	5222459	any	Breton_2.8	Breton
nsubj	6.15569	any	-0.88114	5222459	any	Breton_2.8	Breton
obj	9.99881	any	-0.21497	9315244	any	Hungarian_2.8	Hungarian
nsubj	0.05315	any	0.04536	9315244	any	Hungarian_2.8	Hungarian
obj	-9.99954	any	-0.05158	1066516	any	Croatian_2.8	Croatian
nsubj	2.53636	any	0.04884	1066516	any	Croatian_2.8	Croatian
obj	-9.99791	any	-0.04307	4810705	any	Croatian_2.8	Croatian
nsubj	2.32174	any	-0.12102	4810705	any	Croatian_2.8	Croatian
obj	10.02648	any	-1.3378	4743852	any	Bulgarian_2.8	Bulgarian
nsubj	-5.94993	any	1.45298	4743852	any	Bulgarian_2.8	Bulgarian
obj	-10.00656	any	0.52884	6253233	any	Spanish_2.8	Spanish
nsubj	2.34409	any	0.1036	6253233	any	Spanish_2.8	Spanish
obj	9.99501	any	0.05761	1821699	any	German_2.8	German
nsubj	-5.83378	any	0.2792	1821699	any	German_2.8	German
obj	-9.99906	any	0.37314	9941973	any	Western_Armenian_2.8	Western_Armenian
nsubj	-0.14074	any	-0.33937	9941973	any	Western_Armenian_2.8	Western_Armenian
obj	-10.00604	any	0.08389	7744816	any	Icelandic_2.8	Icelandic
