AverageLoss	Counter	DH_Mean_NoPunct	DH_Sigma_NoPunct	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	FileName	Language	Language_	ModelName
10.0	1990000	-1.618066	0.022746138	cc	-0.011224992	0.05931027	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-3.2172027	0.08442544	ccomp	1.7644541	0.065380044	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.8102654	0.69067115	compound	-1.7875504	0.79266506	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-4.5886536	0.42711103	conj	2.1530783	0.14923632	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	3.2315102	0.15134925	cop	-1.0923481	0.070610136	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.1286232	0.49994674	csubj	1.0414753	0.7102088	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.9109511	0.10432673	dep	0.25764897	0.06665032	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	4.0423098	0.07316959	det	-1.9591147	0.02801518	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	0.6209585	0.87779707	discourse	0.6338895	1.011226	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	0.08567003	0.15998274	expl	-2.2335544	0.31355616	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-3.404722	0.4943544	fixed	-1.6658506	0.74034166	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-4.0704226	0.47465166	flat	0.44173208	0.15928641	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-0.50449055	0.1071806	iobj	-0.38713983	0.08696954	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.0043573	0.863416	list	0.006625716	0.9809865	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	5.1663446	0.31658548	mark	0.94413066	0.042236205	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-4.3150034	0.07047612	nmod	0.23033538	0.025907	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	1.6285813	0.041355256	nsubj	0.35786438	0.07042919	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-0.5459273	0.17851675	nummod	-1.4741457	0.33737898	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.4461603	0.044027757	obj	-0.3074311	0.05383868	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.233938	0.04299666	obl	0.7782201	0.023793152	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-1.5184977	0.45844468	parataxis	2.1707463	0.49343324	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-0.020319885	1.0168407	punct	0.018361326	0.9916648	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-3.5864022	0.26549417	xcomp	-0.18253037	0.12289797	2397627	Galician_2.6	Galician	inferRealGrammars.py
10.0	1990000	-4.5682735	0.32157108	acl	0.8709266	0.09230825	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-1.116228	0.10016299	advcl	2.082382	0.09932319	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	1.9419358	0.08752734	advmod	-1.6529936	0.061085325	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-1.8126267	0.09637665	amod	-1.7228527	0.11163404	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-4.0677233	0.30142495	appos	1.4708984	0.14240192	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	2.6738274	0.11904979	aux	-1.8027185	0.09178287	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	3.912364	0.10120425	case	0.47563973	0.15169503	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	3.3965604	0.17352761	cc	2.7781444	0.2501574	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-1.6643268	0.17676859	ccomp	1.3817333	0.25000638	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	2.0268145	0.30833864	clf	-2.3979385	0.400629	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-3.3215485	0.12161266	compound	-2.0903795	0.102116086	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-5.4671655	0.3745104	conj	1.851901	0.120560154	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	4.151561	0.42624113	cop	-1.9311422	0.114787646	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	0.061492827	0.40421963	csubj	0.51823574	0.53299814	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-0.3772415	0.13711278	dep	1.3982786	0.10671068	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-0.5531124	0.064935304	det	-0.89063716	0.13647191	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	1.2014829	0.7230314	discourse	1.0764226	0.73817927	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	1.6023895	0.67443776	dislocated	1.0606353	0.6049942	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-4.0908456	0.44874087	fixed	-2.2827308	0.4563459	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-5.579066	0.39018115	flat	-1.8242998	0.09461037	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-2.8677485	0.4611555	goeswith	-1.9847577	0.8183294	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-1.599699	0.6524299	iobj	-1.6588482	0.6770437	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	4.476498	0.25908872	mark	2.9210012	0.21539244	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-2.7870476	0.09655548	nmod	0.89738035	0.11283113	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	2.7636178	0.08538314	nsubj	-0.17991132	0.054706004	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-0.15649676	0.050853867	nummod	-1.9370298	0.21213838	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-3.6250772	0.14328445	obj	-1.7097825	0.17613758	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-1.5554864	0.065955296	obl	0.8706465	0.09641648	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-1.4370209	0.20871893	parataxis	2.688407	0.21251838	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-0.0051209484	0.99323565	punct	0.007122296	1.0090692	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-0.3312606	0.96664274	vocative	0.37439978	0.914725	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-3.1323364	0.24738763	xcomp	1.0431929	0.19730443	7955391	Indonesian_2.6	Indonesian	inferRealGrammars.py
10.0	1990000	-3.6238332	0.454472	acl	1.8337892	0.46486247	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	1.2537758	0.23132254	advcl	1.3757759	0.20982347	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	3.4497454	0.25037867	advmod	0.2957071	0.09180083	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-2.591657	0.15755989	amod	-4.1875753	0.26680547	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-3.0864673	0.50314236	appos	0.5316734	0.45050576	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-0.11470073	0.14373815	aux	-1.2374141	0.17829773	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	2.011348	0.050037667	case	1.5935163	0.1687341	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	4.4665155	0.3324486	cc	3.2300181	0.24794391	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-4.5012884	0.42852825	ccomp	3.8610759	0.42180473	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	4.598867	0.38029024	compound	-4.019756	0.15690273	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-5.162625	0.39198154	conj	1.579403	0.18760484	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-3.967382	0.33555934	cop	0.68177354	0.13714048	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-2.4602952	0.574216	dep	0.53712505	0.6894031	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	4.461834	0.43535337	det	-2.3641725	0.46381807	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	1.5887417	0.6745905	dislocated	1.4073367	0.5440393	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-3.9054801	0.46855074	fixed	-1.7775744	0.77021956	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-4.684656	0.4032648	flat	-2.7926629	0.43140447	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	4.458101	0.45462263	mark	4.2549753	0.3084835	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-2.2220874	0.049945116	nmod	-0.6176007	0.14623787	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	4.5848494	0.32005718	nsubj	0.7798903	0.05736314	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	1.812164	0.15619907	nummod	-3.9792469	0.4718037	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	3.7347398	0.32397124	obj	-0.78386796	0.12716277	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	3.8538325	0.19606452	obl	-0.66685253	0.066239186	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-2.0283039	0.60826796	parataxis	2.2307518	0.70495117	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-0.033918887	0.99689066	punct	-0.017622957	1.0125157	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	-0.2887537	0.9346463	vocative	-0.0019477882	0.99409115	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1990000	2.8045564	0.51607615	xcomp	-1.656675	0.34191653	6678602	Persian_2.6	Persian	inferRealGrammars.py
10.0	1690000	-1.7206101	0.027876623	acl	0.0066536865	-0.056932576	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-0.4194187	0.022967508	advcl	2.402615	-0.0901073	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	1.5911492	-0.028573206	advmod	-0.5355486	-0.032607835	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	3.6724432	-0.041668512	amod	-5.1385336	-0.04638983	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-7.1986237	0.36437914	appos	-0.019451095	0.051792685	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	1.525106	-0.049913567	aux	-1.6210775	-0.017874304	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	5.8995757	-0.12580997	case	-0.82803684	0.010764308	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	5.439838	0.09511039	cc	4.737977	0.1520066	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-4.1643414	0.10420339	ccomp	1.7950823	0.1811871	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	1.6545761	0.18746676	compound	-6.9380617	0.4848564	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-8.607931	0.32677546	conj	2.9729354	-0.034609865	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	0.9981435	0.03525166	cop	-1.04117	0.026270038	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-1.6727253	-0.065506965	csubj	0.83292	0.11348262	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	0.11650372	0.5833029	dep	-0.64444053	0.644353	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	2.7755897	-0.04698408	det	-3.1148143	0.039481953	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	0.7151562	-0.0636958	discourse	1.4358758	0.08318875	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	1.4492481	0.93755305	dislocated	0.42925212	1.0299629	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	3.3641067	0.55469793	expl	0.16363497	0.17054924	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-7.154182	0.34370124	fixed	-1.4194844	0.08802536	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-7.109203	0.37043953	flat	-2.255992	0.07998561	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-2.5649517	0.5266276	goeswith	-0.33535448	0.89330703	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-0.42885894	-0.009393563	iobj	-0.39263767	-0.026475158	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-4.064041	0.62628776	list	0.99336207	0.4953251	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	5.1884665	0.19760989	mark	3.1134372	0.02639637	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-3.5067282	0.022168793	nmod	-1.3946488	-0.008284797	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	1.0642576	-0.0174229	nsubj	0.36810857	0.005143556	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	1.4746814	-0.026533859	nummod	-2.780368	-0.023131922	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-1.369746	-0.013810644	obj	-0.23979025	-0.006792762	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-0.36331508	-0.0056867083	obl	0.49462402	-0.021139003	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-0.35590756	0.13364959	orphan	2.02246	0.24660884	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-0.46484914	-0.042098988	parataxis	1.7508664	-0.06727841	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-0.014130357	0.9961554	punct	0.022249825	1.0314174	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	0.007308253	0.9711127	reparandum	0.009911734	0.97633463	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	0.58627695	0.13133115	vocative	2.2065518	0.33194423	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1690000	-2.9382682	-0.05226665	xcomp	0.20378649	0.017486898	8941663	Russian_2.6	Russian	inferRealGrammars.py
10.0	1990000	-3.4429338	0.14675267	acl	1.3702844	0.1723498	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-3.2919095	0.17341334	advcl	1.6620377	0.10943165	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	0.54028785	-0.042737048	advmod	-0.6773009	0.033496015	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	1.7812128	-0.004460426	amod	-2.060425	0.06693589	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-3.5620883	0.3239905	appos	0.1161883	0.23282652	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	3.9220095	0.12726308	aux	-0.92203057	0.04040634	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	3.29959	0.068196714	case	3.0262485	0.13536735	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	2.506866	0.07682888	cc	2.3885088	0.09566144	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-0.23043194	0.12013875	ccomp	1.8961573	0.2833788	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-1.6097915	0.22128692	compound	0.03388969	0.14646676	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-6.167949	0.37929776	conj	1.9954209	0.06890771	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	2.8720338	0.10395601	cop	-0.8145671	0.049466442	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-1.5392244	0.103656985	dep	0.45339933	0.10378582	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	5.789535	0.2640892	det	-0.38899684	0.039597362	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	0.31549075	0.35638717	discourse	0.97161806	0.734745	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	1.2845503	0.12623525	expl	-0.93219614	0.1521542	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-4.5179343	0.43858048	fixed	-2.5895476	0.70309126	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-5.505467	0.4012216	flat	-3.3586562	0.2898897	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-1.2852647	0.79239386	goeswith	0.15507163	0.9789326	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-2.0440347	0.4054696	iobj	-2.1994712	0.2734779	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-3.2534208	0.44580737	list	0.9538275	0.37472725	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	3.254079	0.092258826	mark	1.6474977	0.08612479	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-1.1863636	0.023235727	nmod	-0.6391063	0.054236665	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	1.6393931	0.041808907	nsubj	-0.06017339	0.009775984	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	1.5197897	0.111300774	nummod	-1.3295357	0.07268952	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-2.7895176	0.086503275	obj	-0.88831615	0.07719899	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-1.5279223	0.027194234	obl	0.2332516	0.041591115	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-0.2052787	1.0162452	parataxis	-0.023396116	1.0020949	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-0.016371096	1.0226791	punct	-0.0073189605	0.98655176	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	0.5358259	0.9546373	reparandum	0.355858	0.96647346	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-0.28350985	0.4602341	vocative	0.5930561	0.47080234	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	-0.7281276	0.111341394	xcomp	0.8113477	0.10937015	9169159	Danish_2.6	Danish	inferRealGrammars.py
10.0	1990000	0.7063687	0.054362092	advmod	-0.64381725	0.053064488	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	0.89187956	0.045699533	amod	-0.8738128	0.042497855	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-2.8135865	0.5106609	appos	0.831336	0.40325528	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	0.14854231	0.054196388	aux	-0.46244267	0.049259733	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	3.7068875	0.07050384	case	3.888005	0.12313952	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-3.9776623	0.18481843	cc	-0.69913286	0.098472916	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-3.345629	0.23761857	ccomp	0.69673425	0.21685848	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	0.4033464	0.14102593	compound	-1.039078	0.11448295	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-5.609428	0.3745266	conj	2.2857897	0.11121836	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-0.20694593	0.12026697	cop	0.9216865	0.10748836	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	0.033434298	0.84797484	csubj	0.33337304	0.93089956	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-2.818486	0.12272161	dep	-0.056837235	0.18799299	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	6.086282	0.33333507	det	0.6738908	0.08326138	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-3.758827	0.4757178	flat	-0.91123533	0.4361319	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	0.11250884	0.2975536	iobj	-1.168171	0.3119876	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	2.7168188	0.15411282	mark	-3.083624	0.11624592	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-2.4055698	0.09092495	nmod	-1.1397591	0.110150404	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	3.8994548	0.16196364	nsubj	1.5648694	0.051672786	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	4.3788495	0.41304624	nummod	-0.12060164	0.17643769	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	1.0623703	0.04641551	obj	-0.7556495	0.051261757	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-0.065928735	0.030467298	obl	-0.36810192	0.04849226	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-0.009821183	0.96930784	punct	-0.040973365	1.014449	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-2.4006603	0.23192088	xcomp	-0.40227628	0.27071157	685282	Afrikaans_2.6	Afrikaans	inferRealGrammars.py
10.0	1990000	-0.32206792	0.075899675	acl	0.6555084	0.18812995	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	0.78679305	0.06730683	advcl	0.574228	0.10832152	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	1.832761	0.047384858	advmod	-0.25765255	0.026807325	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	1.4428339	0.10224111	amod	-1.282712	0.1269557	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-3.117067	0.5041549	appos	0.33609524	0.48399216	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-0.4593734	0.4859229	aux	-1.3721209	0.63086116	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-0.4751811	0.16809578	case	-0.85224146	0.25118762	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-1.1178317	0.055445552	cc	-1.1224289	0.11270686	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-0.7902336	0.1806412	ccomp	1.5119144	0.2789426	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	2.0466163	0.72372186	compound	-0.97321665	0.38855544	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-5.529912	0.38659427	conj	1.1052855	0.12104307	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
10.0	1990000	-1.4676758	0.17518489	cop	-0.0481173	0.17221846	4923543	Sanskrit_2.6	Sanskrit	inferRealGrammars.py
